Year_Built,Propnum,Address,Long,Lat
1940,2004278,"101 Callow Street, BALLARAT EAST  VIC  3350",143.8714879,-37.56761354
1940,2004279,"103 Callow Street, BALLARAT EAST  VIC  3350",143.8717055,-37.56759721
1940,2004280,"105 Callow Street, BALLARAT EAST  VIC  3350",143.8718853,-37.56758722
1940,2003761,"55 Bridge Mall, BALLARAT CENTRAL  VIC  3350",143.8628969,-37.56225342
1940,2003782,"95 Bridge Mall, BAKERY HILL  VIC  3350",143.8644024,-37.5625324
1940,2003783,"97 Bridge Mall, BAKERY HILL  VIC  3350",143.8644024,-37.5625324
1940,2003784,"99 Bridge Mall, BAKERY HILL  VIC  3350",143.8644024,-37.5625324
1940,2003845,"9 Brinkley Avenue, WENDOUREE  VIC  3355",143.8451284,-37.54072445
1940,2003879,"4 Brinkley Avenue, WENDOUREE  VIC  3355",143.8457029,-37.54120973
1940,2003711,"29 Bridge Street, SEBASTOPOL  VIC  3356",143.8450294,-37.59910133
1940,2003717,"47 Bridge Street, SEBASTOPOL  VIC  3356",143.8474738,-37.59955719
1940,2003727,"46 Bridge Street, SEBASTOPOL  VIC  3356",143.8466772,-37.60016564
1940,2003732,"36 Bridge Street, SEBASTOPOL  VIC  3356",143.8455837,-37.59984849
1940,2003739,"22 Bridge Street, SEBASTOPOL  VIC  3356",143.8440077,-37.59973194
1940,2003760,"53 Bridge Mall, BALLARAT CENTRAL  VIC  3350",143.8628969,-37.56225342
1940,2032958,"173 Victoria Street, BALLARAT EAST  VIC  3350",143.8767058,-37.56022751
1940,2032960,"175 Victoria Street, BALLARAT EAST  VIC  3350",143.8771898,-37.56014632
1940,2003706,"19 Bridge Street, SEBASTOPOL  VIC  3356",143.8439343,-37.59893989
1940,2003707,"21 Bridge Street, SEBASTOPOL  VIC  3356",143.8442715,-37.59872289
1940,2003710,"27 Bridge Street, SEBASTOPOL  VIC  3356",143.8447945,-37.5990659
1940,2032701,"6 Valentine Street, DELACOMBE  VIC  3356",143.8231485,-37.57011142
1940,2032749,"25 Verdon Street, SEBASTOPOL  VIC  3356",143.8372742,-37.58497555
1940,2032750,"27 Verdon Street, SEBASTOPOL  VIC  3356",143.837213,-37.58512854
1940,2032765,"6 Verdon Street, SEBASTOPOL  VIC  3356",143.8366821,-37.58276035
1940,2032932,"109 Victoria Street, BALLARAT EAST  VIC  3350",143.8705095,-37.56152178
1940,2032944,"139 Victoria Street, BALLARAT EAST  VIC  3350",143.8723628,-37.56124336
1940,2003632,"418 Bradshaw Street, GOLDEN POINT  VIC  3350",143.8634914,-37.57450401
1940,2003635,"412 Bradshaw Street, GOLDEN POINT  VIC  3350",143.8630416,-37.57397564
1940,2003636,"408 Bradshaw Street, GOLDEN POINT  VIC  3350",143.8626807,-37.57374018
1940,2032559,"206 Urquhart Street, BALLARAT CENTRAL  VIC  3350",143.8500904,-37.56724131
1940,2032622,"28 Vale Street, ALFREDTON  VIC  3350",143.8150849,-37.55747814
1940,2032623,"26 Vale Street, ALFREDTON  VIC  3350",143.81511,-37.55734568
1940,2003532,"21 Bradbury Street, BROWN HILL  VIC  3350",143.9000651,-37.55583894
1940,2003535,"27 Bradbury Street, BROWN HILL  VIC  3350",143.8996631,-37.55530858
1940,2003558,"38 Bradbury Street, BROWN HILL  VIC  3350",143.9008912,-37.55483999
1940,2003561,"26 Bradbury Street, BROWN HILL  VIC  3350",143.9010027,-37.55566538
1940,2003562,"24 Bradbury Street, BROWN HILL  VIC  3350",143.9007551,-37.55587196
1940,2003614,"1 Bradshaw Street, GOLDEN POINT  VIC  3350",143.8584801,-37.56985384
1940,2003321,"827 Bond Street, MOUNT PLEASANT  VIC  3350",143.8521708,-37.5770516
1940,2003325,"830 Bond Street, MOUNT PLEASANT  VIC  3350",143.8515269,-37.57673946
1940,2003336,"726 Bond Street, MOUNT PLEASANT  VIC  3350",143.8543631,-37.57442822
1940,2003369,"504 Bond Street, GOLDEN POINT  VIC  3350",143.8602701,-37.5690587
1940,2003522,"4 Boyle Street, GOLDEN POINT  VIC  3350",143.8590495,-37.56979467
1940,2003523,"2 Boyle Street, GOLDEN POINT  VIC  3350",143.8589248,-37.56985957
1940,2003308,"727 Bond Street, MOUNT PLEASANT  VIC  3350",143.8549223,-37.57487503
1940,2003312,"807 Bond Street, MOUNT PLEASANT  VIC  3350",143.8536725,-37.57611881
1940,2003313,"809 Bond Street, MOUNT PLEASANT  VIC  3350",143.8533902,-37.57602579
1940,2003317,"819 Bond Street, MOUNT PLEASANT  VIC  3350",143.8527813,-37.57652888
1940,2003319,"823 Bond Street, MOUNT PLEASANT  VIC  3350",143.8524626,-37.57680145
1940,2003263,"501 Bond Street, GOLDEN POINT  VIC  3350",143.8607923,-37.56923855
1940,2003271,"517 Bond Street, GOLDEN POINT  VIC  3350",143.8599503,-37.5703156
1940,2003298,"703 Bond Street, MOUNT PLEASANT  VIC  3350",143.8562694,-37.57357961
1940,2003302,"715 Bond Street, MOUNT PLEASANT  VIC  3350",143.855721,-37.57427024
1940,2003306,"723 Bond Street, MOUNT PLEASANT  VIC  3350",143.8552001,-37.57471103
1940,2003307,"725 Bond Street, MOUNT PLEASANT  VIC  3350",143.85504,-37.57477639
1940,2003049,"36 Birdwood Avenue, SEBASTOPOL  VIC  3356",143.8358625,-37.59741744
1940,2003050,"34 Birdwood Avenue, SEBASTOPOL  VIC  3356",143.8367752,-37.59740377
1940,2003052,"32 Birdwood Avenue, SEBASTOPOL  VIC  3356",143.8369624,-37.59740155
1940,2003053,"30 Birdwood Avenue, SEBASTOPOL  VIC  3356",143.8371347,-37.59739959
1940,2003086,"9 Blair Street, GOLDEN POINT  VIC  3350",143.8620795,-37.56836305
1940,2003100,"34 Blairs Lane, WARRENHEIP  VIC  3352",143.9079466,-37.56835104
1940,2002982,"5 Birdwood Avenue, SEBASTOPOL  VIC  3356",143.8402535,-37.59784326
1940,2002988,"15 Birdwood Avenue, SEBASTOPOL  VIC  3356",143.839034,-37.59801058
1940,2002989,"17 Birdwood Avenue, SEBASTOPOL  VIC  3356",143.8388606,-37.59801205
1940,2002990,"19 Birdwood Avenue, SEBASTOPOL  VIC  3356",143.8386891,-37.59801431
1940,2003040,"56 Birdwood Avenue, SEBASTOPOL  VIC  3356",143.833541,-37.59742175
1940,2002893,"129 Beverin Street, SEBASTOPOL  VIC  3356",143.8400919,-37.59650565
1940,2002894,"131 Beverin Street, SEBASTOPOL  VIC  3356",143.8400219,-37.59668084
1940,2002902,"140 Beverin Street, SEBASTOPOL  VIC  3356",143.8393338,-37.59741998
1940,2002909,"126-128 Beverin Street, SEBASTOPOL  VIC  3356",143.8390888,-37.59616984
1940,2002910,"124 Beverin Street, SEBASTOPOL  VIC  3356",143.8392068,-37.59610633
1940,2002917,"110 Beverin Street, SEBASTOPOL  VIC  3356",143.8393375,-37.59482693
1940,2002749,"194 Bells Road, SMYTHES CREEK  VIC  3351",143.7930974,-37.60242541
1940,2002751,"180 Bells Road, SMYTHES CREEK  VIC  3351",143.7944811,-37.60305264
1940,2002799,"18 Bennett Street, CANADIAN  VIC  3350",143.8839355,-37.58139259
1940,2002879,"99 Beverin Street, SEBASTOPOL  VIC  3356",143.8399698,-37.59397547
1940,2002880,"101 Beverin Street, SEBASTOPOL  VIC  3356",143.840066,-37.59412388
1940,2002892,"127 Beverin Street, SEBASTOPOL  VIC  3356",143.8400158,-37.59632117
1940,2002677,"614 Bell Street, REDAN  VIC  3350",143.835024,-37.5760368
1940,2002680,"512 Bell Street, REDAN  VIC  3350",143.8367514,-37.57623842
1940,2002682,"502-508 Bell Street, REDAN  VIC  3350",143.8373973,-37.57631423
1940,2002686,"402 Bell Street, REDAN  VIC  3350",143.8396284,-37.57669569
1940,2002691,"108 Bell Street, REDAN  VIC  3350",143.8442192,-37.57771171
1940,2002693,"102 Bell Street, REDAN  VIC  3350",143.8446555,-37.57790794
1940,2002665,"636A Bell Street, REDAN  VIC  3350",143.8328388,-37.57579576
1940,2002666,"636 Bell Street, REDAN  VIC  3350",143.8329994,-37.57578653
1940,2002669,"630 Bell Street, REDAN  VIC  3350",143.8335033,-37.57584504
1940,2002670,"628 Bell Street, REDAN  VIC  3350",143.8336734,-37.5758647
1940,2002671,"626 Bell Street, REDAN  VIC  3350",143.8338501,-37.57588513
1940,2002673,"622 Bell Street, REDAN  VIC  3350",143.8342426,-37.57593051
1940,2002651,"513 Bell Street, REDAN  VIC  3350",143.8366663,-37.57691846
1940,2002652,"515 Bell Street, REDAN  VIC  3350",143.8365083,-37.5768285
1940,2002654,"519 Bell Street, REDAN  VIC  3350",143.836167,-37.57678909
1940,2002658,"710 Bell Street, REDAN  VIC  3350",143.8309779,-37.57556663
1940,2002659,"708 Bell Street, REDAN  VIC  3350",143.8311783,-37.57559029
1940,2002661,"704 Bell Street, REDAN  VIC  3350",143.8316076,-37.57573122
1940,2002546,"103 Bell Street, REDAN  VIC  3350",143.844172,-37.57834576
1940,2002549,"109 Bell Street, REDAN  VIC  3350",143.8436885,-37.57807397
1940,2002551,"201A Bell Street, REDAN  VIC  3350",143.8419752,-37.57764517
1940,2002626,"303 Bell Street, REDAN  VIC  3350",143.840639,-37.5774505
1940,2002630,"401 Bell Street, REDAN  VIC  3350",143.8395551,-37.57718016
1940,2002631,"403 Bell Street, REDAN  VIC  3350",143.8393468,-37.57715613
1940,2002300,"108 Barkly Street, BAKERY HILL  VIC  3350",143.8665566,-37.56550233
1940,2002444,"24 Beaufort Avenue, ALFREDTON  VIC  3350",143.8104973,-37.55310635
1940,2002535,"16 Belford Street, EUREKA  VIC  3350",143.880711,-37.56457903
1940,2002540,"1 Bell Street, REDAN  VIC  3350",143.8457814,-37.57887099
1940,2002543,"7 Bell Street, REDAN  VIC  3350",143.8451649,-37.57864677
1940,2002544,"101A Bell Street, REDAN  VIC  3350",143.8444722,-37.57846818
1940,2002246,"704 Barkly Street, MOUNT PLEASANT  VIC  3350",143.8571281,-37.57406638
1940,2002265,"602 Barkly Street, GOLDEN POINT  VIC  3350",143.8600001,-37.57159608
1940,2002266,"530 Barkly Street, GOLDEN POINT  VIC  3350",143.8603292,-37.57134793
1940,2002289,"316 Barkly Street, GOLDEN POINT  VIC  3350",143.8640875,-37.56810984
1940,2002290,"314 Barkly Street, GOLDEN POINT  VIC  3350",143.8642188,-37.56797731
1940,2002298,"204 Barkly Street, BAKERY HILL  VIC  3350",143.8657867,-37.56630632
1940,2002203,"925 Barkly Street, MOUNT PLEASANT  VIC  3350",143.8502106,-37.57951867
1940,2002204,"927 Barkly Street, MOUNT PLEASANT  VIC  3350",143.8500938,-37.57960495
1940,2002212,"838 Barkly Street, MOUNT PLEASANT  VIC  3350",143.8523367,-37.57753722
1940,2002222,"818 Barkly Street, MOUNT PLEASANT  VIC  3350",143.8538495,-37.57654005
1940,2002241,"714 Barkly Street, MOUNT PLEASANT  VIC  3350",143.856464,-37.57447456
1940,2002243,"710 Barkly Street, MOUNT PLEASANT  VIC  3350",143.8566916,-37.57428492
1940,2002146,"623 Barkly Street, GOLDEN POINT  VIC  3350",143.8592051,-37.5731931
1940,2002157,"711 Barkly Street, MOUNT PLEASANT  VIC  3350",143.8572014,-37.57487607
1940,2002195,"909 Barkly Street, MOUNT PLEASANT  VIC  3350",143.8516511,-37.57864483
1940,2002197,"913 Barkly Street, MOUNT PLEASANT  VIC  3350",143.8513766,-37.57881118
1940,2002199,"917 Barkly Street, MOUNT PLEASANT  VIC  3350",143.8510451,-37.57905477
1940,2002200,"919 Barkly Street, MOUNT PLEASANT  VIC  3350",143.8508867,-37.57911605
1942,2036049,"102A Yarrowee Parade, REDAN  VIC  3350",143.8464558,-37.57704899
1942,2036418,"614 York Street, BALLARAT EAST  VIC  3350",143.8864896,-37.57040283
1942,2036936,"Building 34/Airport Road, MITCHELL PARK  VIC  3355",143.7928352,-37.51858198
1942,2036939,"Building 58/Airport Road, MITCHELL PARK  VIC  3355",143.7928352,-37.51858198
1942,2014914,"3B Hill Street, BALLARAT CENTRAL  VIC  3350",143.8496003,-37.57241542
1942,2021408,"102A Macarthur Street, SOLDIERS HILL  VIC  3350",143.8619892,-37.55110043
1943,2002021,"5 Band Street, DELACOMBE  VIC  3356",143.826489,-37.57050525
1943,2036028,"224 Yarrowee Parade, REDAN  VIC  3350",143.8459746,-37.58071455
1943,2023823,"4 Moss Avenue, MOUNT HELEN  VIC  3350",143.8797882,-37.63309696
1943,2024226,"213 Nelson Street, BALLARAT EAST  VIC  3350",143.8798052,-37.55625394
1945,2002093,"307 Barkly Street, GOLDEN POINT  VIC  3350",143.8655186,-37.56754667
1945,2002213,"836 Barkly Street, MOUNT PLEASANT  VIC  3350",143.8524546,-37.57744661
1945,2002858,"51 Beverin Street, SEBASTOPOL  VIC  3356",143.8399725,-37.58998797
1945,2002895,"133 Beverin Street, SEBASTOPOL  VIC  3356",143.8400416,-37.59681768
1945,2002941,"40 Beverin Street, SEBASTOPOL  VIC  3356",143.8393121,-37.58883831
1945,2001770,"159 Aubreys Road, MAGPIE  VIC  3352",143.8497559,-37.62521178
1945,2000428,"242 Albert Street, SEBASTOPOL  VIC  3356",143.8403911,-37.60214715
1945,2000495,"132 Albert Street, SEBASTOPOL  VIC  3356",143.8405789,-37.5930267
1945,2000676,"18A Albion Street, SEBASTOPOL  VIC  3356",143.8335307,-37.59455497
1945,2000679,"12 Albion Street, SEBASTOPOL  VIC  3356",143.8335573,-37.59390942
1945,2000720,"23 Alexandra Street, SEBASTOPOL  VIC  3356",143.8326642,-37.58458921
1945,2001251,"408 Armstrong Street North, SOLDIERS HILL  VIC  3350",143.8585119,-37.55225861
1945,2000263,"245 Albert Street, SEBASTOPOL  VIC  3356",143.841198,-37.60281104
1945,2000285,"295 Albert Street, SEBASTOPOL  VIC  3356",143.8405725,-37.60768772
1945,2000355,"314A Albert Street, SEBASTOPOL  VIC  3356",143.8389339,-37.61007214
1945,2000383,"300A Albert Street, SEBASTOPOL  VIC  3356",143.8393244,-37.6088626
1945,2017984,"21 Kyle Street, SEBASTOPOL  VIC  3356",143.8458965,-37.59740032
1945,2020765,"1108 Lydiard Street North, BALLARAT NORTH  VIC  3350",143.8625356,-37.53884886
1945,2023687,"26 Morgan Street, SEBASTOPOL  VIC  3356",143.843555,-37.6077462
1945,2023769,"101 Morton Street, MOUNT PLEASANT  VIC  3350",143.8518289,-37.57716809
1945,2025781,"609 Peel Street North, BLACK HILL  VIC  3350",143.865986,-37.54831908
1945,2000042,"206 Adair Street, REDAN  VIC  3350",143.8320127,-37.57464242
1945,2017493,"17 Kent Street, SEBASTOPOL  VIC  3356",143.8356426,-37.58428151
1945,2017495,"19 Kent Street, SEBASTOPOL  VIC  3356",143.8352689,-37.58428254
1945,2017533,"34 Kent Street, SEBASTOPOL  VIC  3356",143.8327307,-37.58362845
1945,2030182,"141 Spencer Street, SEBASTOPOL  VIC  3356",143.8384768,-37.59676221
1945,2030183,"143 Spencer Street, SEBASTOPOL  VIC  3356",143.8384797,-37.59691847
1945,2017768,"304 Kinnersley Avenue, CANADIAN  VIC  3350",143.8689769,-37.58656544
1945,2028045,"86 Rowlands Street, SEBASTOPOL  VIC  3356",143.8349585,-37.59646034
1945,2028629,"20 Sayle Street, SEBASTOPOL  VIC  3356",143.8438751,-37.58542106
1945,2015714,"836 Howitt Street, WENDOUREE  VIC  3355",143.8448141,-37.54150769
1945,2016099,"97 Humffray Street North, BALLARAT EAST  VIC  3350",143.8684004,-37.55860029
1945,2016265,"417A Humffray Street North, BROWN HILL  VIC  3350",143.9037681,-37.55096266
1945,2017492,"15 Kent Street, SEBASTOPOL  VIC  3356",143.8359478,-37.58427613
1945,2032359,"5 Trethowan Street, MOUNT PLEASANT  VIC  3350",143.8586897,-37.57764695
1945,2026575,"9 Queen Street, SEBASTOPOL  VIC  3356",143.8388333,-37.60837134
1945,2026588,"35 Queen Street, SEBASTOPOL  VIC  3356",143.8357733,-37.609798
1945,2031523,"5 Symons Street, WENDOUREE  VIC  3355",143.8344308,-37.53954136
1945,2031539,"10 Symons Street, WENDOUREE  VIC  3355",143.8353681,-37.53876307
1945,2028040,"99 Rowlands Street, SEBASTOPOL  VIC  3356",143.8356738,-37.59719728
1945,2014787,"78 Hertford Street, SEBASTOPOL  VIC  3356",143.8309455,-37.58617035
1945,2014790,"74 Hertford Street, SEBASTOPOL  VIC  3356",143.8312905,-37.58617785
1945,2014791,"72 Hertford Street, SEBASTOPOL  VIC  3356",143.8314666,-37.58615629
1945,2014794,"56-58 Hertford Street, SEBASTOPOL  VIC  3356",143.8332354,-37.58578679
1945,2014812,"8 Hertford Street, SEBASTOPOL  VIC  3356",143.8391921,-37.58498539
1945,2014813,"6 Hertford Street, SEBASTOPOL  VIC  3356",143.839405,-37.58495642
1945,2012910,"8 Gray Street, SEBASTOPOL  VIC  3356",143.838612,-37.58869807
1945,2012911,"6 Gray Street, SEBASTOPOL  VIC  3356",143.8388429,-37.58870053
1945,2013315,"1108 Gregory Street, LAKE WENDOUREE  VIC  3350",143.8430168,-37.54302888
1945,2040816,"255 Flynns Road, ERCILDOUN  VIC  3352",143.6290207,-37.40279169
1945,2014745,"37 Hertford Street, SEBASTOPOL  VIC  3356",143.8363213,-37.58635076
1945,2010782,"9 Ford Street, BALLARAT EAST  VIC  3350",143.8733397,-37.56479982
1945,2011088,"308 Forest Street, BUNINYONG  VIC  3357",143.8861124,-37.6489501
1945,2008335,"7 Drummond Street South, BALLARAT CENTRAL  VIC  3350",143.8477168,-37.56189425
1945,2008463,"426 Drummond Street South, BALLARAT CENTRAL  VIC  3350",143.8451982,-37.57100585
1945,2037864,"219 Cooks Road, TOURELLO  VIC  3363",143.7632658,-37.33991738
1945,2010092,"7 Eyre Street, BALLARAT CENTRAL  VIC  3350",143.8547698,-37.56631691
1945,2010141,"805 Eyre Street, BALLARAT CENTRAL  VIC  3350",143.8429801,-37.56480508
1945,2010142,"805A Eyre Street, BALLARAT CENTRAL  VIC  3350",143.8429345,-37.56498137
1945,2006971,"1009 Dana Street, BALLARAT CENTRAL  VIC  3350",143.8446607,-37.56301458
1945,2034549,"67 Webster Street, BALLARAT CENTRAL  VIC  3350",143.8493155,-37.55690384
1945,2035046,"202-206 Whitehorse Road, MOUNT CLEAR  VIC  3350",143.8629497,-37.60344106
1945,2035550,"415 Windermere Street, BALLARAT CENTRAL  VIC  3350",143.8446804,-37.57026308
1945,2036625,"32 Cassidys Road, BURRUMBEET  VIC  3352",143.67216,-37.49510141
1945,2004493,"123 Canterbury Street, BROWN HILL  VIC  3350",143.892467,-37.55444401
1945,2004937,"16A Chamberlain Street, EUREKA  VIC  3350",143.8808839,-37.56221321
1945,2005009,"31 Charlotte Street, SEBASTOPOL  VIC  3356",143.8451398,-37.60125279
1945,2005011,"35 Charlotte Street, SEBASTOPOL  VIC  3356",143.8451034,-37.60154635
1945,2005042,"6 Charlotte Street, SEBASTOPOL  VIC  3356",143.8449927,-37.59852992
1945,2005371,"16 Clarkson Street, SEBASTOPOL  VIC  3356",143.83833,-37.58338413
1945,2003746,"6 Bridge Street, SEBASTOPOL  VIC  3356",143.842272,-37.59930454
1945,2003747,"4 Bridge Street, SEBASTOPOL  VIC  3356",143.842056,-37.5994108
1945,2033472,"160 Walker Street, SEBASTOPOL  VIC  3356",143.833363,-37.59507461
1945,2033480,"140 Walker Street, SEBASTOPOL  VIC  3356",143.8358195,-37.5950354
1945,2033485,"130 Walker Street, SEBASTOPOL  VIC  3356",143.8368113,-37.59498301
1945,2033738,"6 Waller Avenue, NEWINGTON  VIC  3350",143.8358063,-37.56983745
1945,2032767,"2 Verdon Street, SEBASTOPOL  VIC  3356",143.8368333,-37.58244388
1945,2032835,"282 Vickers Street, SEBASTOPOL  VIC  3356",143.8351402,-37.59252359
1945,2032888,"53 Victoria Avenue, LAKE WENDOUREE  VIC  3350",143.8441568,-37.55520862
1945,2003701,"1 Bridge Street, SEBASTOPOL  VIC  3356",143.8420515,-37.59863076
1945,2003734,"32 Bridge Street, SEBASTOPOL  VIC  3356",143.8451864,-37.59978004
1945,2003736,"28 Bridge Street, SEBASTOPOL  VIC  3356",143.8446473,-37.5996881
1945,2002943,"36 Beverin Street, SEBASTOPOL  VIC  3356",143.8392001,-37.58855306
1945,2003046,"44 Birdwood Avenue, SEBASTOPOL  VIC  3356",143.8350073,-37.59739265
1945,2032568,"16 Urquhart Street, BALLARAT CENTRAL  VIC  3350",143.8524403,-37.56762446
1946,2005861,"7 Collard Street, NEWINGTON  VIC  3350",143.8316218,-37.56477717
1946,2034720,"15 Wendouree Parade, LAKE WENDOUREE  VIC  3350",143.8402131,-37.55646843
1946,2034783,"313 Wendouree Parade, LAKE WENDOUREE  VIC  3350",143.8217677,-37.55415429
1946,2034822,"470 Wendouree Parade, LAKE WENDOUREE  VIC  3350",143.8322239,-37.54313015
1946,2019381,"6 Learmonth Street, ALFREDTON  VIC  3350",143.8127379,-37.55419947
1946,2021087,"119 Lyons Street North, BALLARAT CENTRAL  VIC  3350",143.8522058,-37.5575332
1946,2023236,"7233 Midland Highway, BUNINYONG  VIC  3357",143.8951305,-37.65357556
1946,2000048,"118 Adair Street, REDAN  VIC  3350",143.8322987,-37.57327502
1946,2000351,"318 Albert Street, SEBASTOPOL  VIC  3356",143.8388048,-37.61048006
1946,2010134,"701A Eyre Street, BALLARAT CENTRAL  VIC  3350",143.8447192,-37.56507574
1946,2011062,"6 Forest Street, LAKE WENDOUREE  VIC  3350",143.8312713,-37.54270802
1946,2013186,"1347 Gregory Street, LAKE WENDOUREE  VIC  3350",143.8340432,-37.54270819
1946,2015717,"830 Howitt Street, WENDOUREE  VIC  3355",143.845487,-37.54158727
1946,2030937,"1527 Sturt Street, NEWINGTON  VIC  3350",143.8262309,-37.55872793
1946,2034899,"126 Wendouree Parade, LAKE WENDOUREE  VIC  3350",143.8455261,-37.54973015
1946,2006317,"319 Creswick Road, BALLARAT CENTRAL  VIC  3350",143.8500191,-37.55096067
1946,2008442,"608B Drummond Street South, REDAN  VIC  3350",143.8445722,-37.57402981
1946,2008443,"608A Drummond Street South, REDAN  VIC  3350",143.8445111,-37.57393063
1946,2008444,"608 Drummond Street South, REDAN  VIC  3350",143.8445991,-37.57388008
1946,2036295,"27 York Street, GOLDEN POINT  VIC  3350",143.8693792,-37.56990857
1947,2032632,"10 Vale Street, ALFREDTON  VIC  3350",143.8153916,-37.55582113
